,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
4626,Brazil,Cassava,2012,136118,1761.0,346583.0,21.02
4627,Brazil,Cassava,2012,136118,1761.0,346583.0,27.34
4628,Brazil,Cassava,2012,136118,1761.0,346583.0,19.72
4629,Brazil,Cassava,2012,136118,1761.0,346583.0,26.13
4630,Brazil,Cassava,2012,136118,1761.0,346583.0,24.84
4631,Brazil,Cassava,2012,136118,1761.0,346583.0,25.65
4632,Brazil,Maize,2012,50057,1761.0,346583.0,22.16
4633,Brazil,Maize,2012,50057,1761.0,346583.0,21.02
4634,Brazil,Maize,2012,50057,1761.0,346583.0,18.8
4635,Brazil,Maize,2012,50057,1761.0,346583.0,18.8
4636,Brazil,Maize,2012,50057,1761.0,346583.0,28.21
4637,Brazil,Maize,2012,50057,1761.0,346583.0,21.02
4638,Brazil,Maize,2012,50057,1761.0,346583.0,27.34
4639,Brazil,Maize,2012,50057,1761.0,346583.0,19.72
4640,Brazil,Maize,2012,50057,1761.0,346583.0,26.13
4641,Brazil,Maize,2012,50057,1761.0,346583.0,24.84
4642,Brazil,Maize,2012,50057,1761.0,346583.0,25.65
4643,Brazil,Potatoes,2012,274457,1761.0,346583.0,22.16
4644,Brazil,Potatoes,2012,274457,1761.0,346583.0,21.02
4645,Brazil,Potatoes,2012,274457,1761.0,346583.0,18.8
4646,Brazil,Potatoes,2012,274457,1761.0,346583.0,18.8
4647,Brazil,Potatoes,2012,274457,1761.0,346583.0,28.21
4648,Brazil,Potatoes,2012,274457,1761.0,346583.0,21.02
4649,Brazil,Potatoes,2012,274457,1761.0,346583.0,27.34
4650,Brazil,Potatoes,2012,274457,1761.0,346583.0,19.72
4651,Brazil,Potatoes,2012,274457,1761.0,346583.0,26.13
4652,Brazil,Potatoes,2012,274457,1761.0,346583.0,24.84
4653,Brazil,Potatoes,2012,274457,1761.0,346583.0,25.65
4654,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,22.16
4655,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,21.02
4656,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,18.8
4657,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,18.8
4658,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,28.21
4659,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,21.02
4660,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,27.34
4661,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,19.72
4662,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,26.13
4663,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,24.84
4664,Brazil,"Rice, paddy",2012,47860,1761.0,346583.0,25.65
4665,Brazil,Sorghum,2012,29317,1761.0,346583.0,22.16
4666,Brazil,Sorghum,2012,29317,1761.0,346583.0,21.02
4667,Brazil,Sorghum,2012,29317,1761.0,346583.0,18.8
4668,Brazil,Sorghum,2012,29317,1761.0,346583.0,18.8
4669,Brazil,Sorghum,2012,29317,1761.0,346583.0,28.21
4670,Brazil,Sorghum,2012,29317,1761.0,346583.0,21.02
4671,Brazil,Sorghum,2012,29317,1761.0,346583.0,27.34
4672,Brazil,Sorghum,2012,29317,1761.0,346583.0,19.72
4673,Brazil,Sorghum,2012,29317,1761.0,346583.0,26.13
4674,Brazil,Sorghum,2012,29317,1761.0,346583.0,24.84
4675,Brazil,Sorghum,2012,29317,1761.0,346583.0,25.65
4676,Brazil,Soybeans,2012,26366,1761.0,346583.0,22.16
4677,Brazil,Soybeans,2012,26366,1761.0,346583.0,21.02
4678,Brazil,Soybeans,2012,26366,1761.0,346583.0,18.8
4679,Brazil,Soybeans,2012,26366,1761.0,346583.0,18.8
4680,Brazil,Soybeans,2012,26366,1761.0,346583.0,28.21
4681,Brazil,Soybeans,2012,26366,1761.0,346583.0,21.02
4682,Brazil,Soybeans,2012,26366,1761.0,346583.0,27.34
4683,Brazil,Soybeans,2012,26366,1761.0,346583.0,19.72
4684,Brazil,Soybeans,2012,26366,1761.0,346583.0,26.13
4685,Brazil,Soybeans,2012,26366,1761.0,346583.0,24.84
4686,Brazil,Soybeans,2012,26366,1761.0,346583.0,25.65
4687,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,22.16
4688,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,21.02
4689,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,18.8
4690,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,18.8
4691,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,28.21
4692,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,21.02
4693,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,27.34
4694,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,19.72
4695,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,26.13
4696,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,24.84
4697,Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,25.65
4698,Brazil,Wheat,2012,23100,1761.0,346583.0,22.16
4699,Brazil,Wheat,2012,23100,1761.0,346583.0,21.02
4700,Brazil,Wheat,2012,23100,1761.0,346583.0,18.8
4701,Brazil,Wheat,2012,23100,1761.0,346583.0,18.8
4702,Brazil,Wheat,2012,23100,1761.0,346583.0,28.21
4703,Brazil,Wheat,2012,23100,1761.0,346583.0,21.02
4704,Brazil,Wheat,2012,23100,1761.0,346583.0,27.34
4705,Brazil,Wheat,2012,23100,1761.0,346583.0,19.72
4706,Brazil,Wheat,2012,23100,1761.0,346583.0,26.13
4707,Brazil,Wheat,2012,23100,1761.0,346583.0,24.84
4708,Brazil,Wheat,2012,23100,1761.0,346583.0,25.65
4709,Brazil,Yams,2012,97619,1761.0,346583.0,22.16
4710,Brazil,Yams,2012,97619,1761.0,346583.0,21.02
4711,Brazil,Yams,2012,97619,1761.0,346583.0,18.8
4712,Brazil,Yams,2012,97619,1761.0,346583.0,18.8
4713,Brazil,Yams,2012,97619,1761.0,346583.0,28.21
4714,Brazil,Yams,2012,97619,1761.0,346583.0,21.02
4715,Brazil,Yams,2012,97619,1761.0,346583.0,27.34
4716,Brazil,Yams,2012,97619,1761.0,346583.0,19.72
4717,Brazil,Yams,2012,97619,1761.0,346583.0,26.13
4718,Brazil,Yams,2012,97619,1761.0,346583.0,24.84
4719,Brazil,Yams,2012,97619,1761.0,346583.0,25.65
4720,Brazil,Cassava,2013,140795,1761.0,367778.0,21.59
4721,Brazil,Cassava,2013,140795,1761.0,367778.0,20.07
4722,Brazil,Cassava,2013,140795,1761.0,367778.0,17.57
4723,Brazil,Cassava,2013,140795,1761.0,367778.0,17.57
4724,Brazil,Cassava,2013,140795,1761.0,367778.0,27.71
4725,Brazil,Cassava,2013,140795,1761.0,367778.0,
4726,Brazil,Cassava,2013,140795,1761.0,367778.0,27.11
4727,Brazil,Cassava,2013,140795,1761.0,367778.0,17.84
4728,Brazil,Cassava,2013,140795,1761.0,367778.0,26.4
4729,Brazil,Cassava,2013,140795,1761.0,367778.0,25.19
4730,Brazil,Cassava,2013,140795,1761.0,367778.0,26.14
4731,Brazil,Maize,2013,52536,1761.0,367778.0,21.59
4732,Brazil,Maize,2013,52536,1761.0,367778.0,20.07
4733,Brazil,Maize,2013,52536,1761.0,367778.0,17.57
4734,Brazil,Maize,2013,52536,1761.0,367778.0,17.57
4735,Brazil,Maize,2013,52536,1761.0,367778.0,27.71
4736,Brazil,Maize,2013,52536,1761.0,367778.0,
4737,Brazil,Maize,2013,52536,1761.0,367778.0,27.11
4738,Brazil,Maize,2013,52536,1761.0,367778.0,17.84
4739,Brazil,Maize,2013,52536,1761.0,367778.0,26.4
4740,Brazil,Maize,2013,52536,1761.0,367778.0,25.19
4741,Brazil,Maize,2013,52536,1761.0,367778.0,26.14
4742,Brazil,Potatoes,2013,277517,1761.0,367778.0,21.59
4743,Brazil,Potatoes,2013,277517,1761.0,367778.0,20.07
4744,Brazil,Potatoes,2013,277517,1761.0,367778.0,17.57
4745,Brazil,Potatoes,2013,277517,1761.0,367778.0,17.57
4746,Brazil,Potatoes,2013,277517,1761.0,367778.0,27.71
4747,Brazil,Potatoes,2013,277517,1761.0,367778.0,
4748,Brazil,Potatoes,2013,277517,1761.0,367778.0,27.11
4749,Brazil,Potatoes,2013,277517,1761.0,367778.0,17.84
4750,Brazil,Potatoes,2013,277517,1761.0,367778.0,26.4
4751,Brazil,Potatoes,2013,277517,1761.0,367778.0,25.19
4752,Brazil,Potatoes,2013,277517,1761.0,367778.0,26.14
4753,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,21.59
4754,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,20.07
4755,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,17.57
4756,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,17.57
4757,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,27.71
4758,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,
4759,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,27.11
4760,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,17.84
4761,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,26.4
4762,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,25.19
4763,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,26.14
4764,Brazil,Sorghum,2013,26817,1761.0,367778.0,21.59
4765,Brazil,Sorghum,2013,26817,1761.0,367778.0,20.07
4766,Brazil,Sorghum,2013,26817,1761.0,367778.0,17.57
4767,Brazil,Sorghum,2013,26817,1761.0,367778.0,17.57
4768,Brazil,Sorghum,2013,26817,1761.0,367778.0,27.71
4769,Brazil,Sorghum,2013,26817,1761.0,367778.0,
4770,Brazil,Sorghum,2013,26817,1761.0,367778.0,27.11
4771,Brazil,Sorghum,2013,26817,1761.0,367778.0,17.84
4772,Brazil,Sorghum,2013,26817,1761.0,367778.0,26.4
4773,Brazil,Sorghum,2013,26817,1761.0,367778.0,25.19
4774,Brazil,Sorghum,2013,26817,1761.0,367778.0,26.14
4775,Brazil,Soybeans,2013,29285,1761.0,367778.0,21.59
4776,Brazil,Soybeans,2013,29285,1761.0,367778.0,20.07
4777,Brazil,Soybeans,2013,29285,1761.0,367778.0,17.57
4778,Brazil,Soybeans,2013,29285,1761.0,367778.0,17.57
4779,Brazil,Soybeans,2013,29285,1761.0,367778.0,27.71
4780,Brazil,Soybeans,2013,29285,1761.0,367778.0,
4781,Brazil,Soybeans,2013,29285,1761.0,367778.0,27.11
4782,Brazil,Soybeans,2013,29285,1761.0,367778.0,17.84
4783,Brazil,Soybeans,2013,29285,1761.0,367778.0,26.4
4784,Brazil,Soybeans,2013,29285,1761.0,367778.0,25.19
4785,Brazil,Soybeans,2013,29285,1761.0,367778.0,26.14
4786,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,21.59
4787,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,20.07
4788,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.57
4789,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.57
4790,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,27.71
4791,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,
4792,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,27.11
4793,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.84
4794,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,26.4
4795,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,25.19
4796,Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,26.14
4797,Brazil,Wheat,2013,27491,1761.0,367778.0,21.59
4798,Brazil,Wheat,2013,27491,1761.0,367778.0,20.07
4799,Brazil,Wheat,2013,27491,1761.0,367778.0,17.57
4800,Brazil,Wheat,2013,27491,1761.0,367778.0,17.57
4801,Brazil,Wheat,2013,27491,1761.0,367778.0,27.71
4802,Brazil,Wheat,2013,27491,1761.0,367778.0,
4803,Brazil,Wheat,2013,27491,1761.0,367778.0,27.11
4804,Brazil,Wheat,2013,27491,1761.0,367778.0,17.84
4805,Brazil,Wheat,2013,27491,1761.0,367778.0,26.4
4806,Brazil,Wheat,2013,27491,1761.0,367778.0,25.19
4807,Brazil,Wheat,2013,27491,1761.0,367778.0,26.14
4808,Brazil,Yams,2013,96078,1761.0,367778.0,21.59
4809,Brazil,Yams,2013,96078,1761.0,367778.0,20.07
4810,Brazil,Yams,2013,96078,1761.0,367778.0,17.57
4811,Brazil,Yams,2013,96078,1761.0,367778.0,17.57
4812,Brazil,Yams,2013,96078,1761.0,367778.0,27.71
4813,Brazil,Yams,2013,96078,1761.0,367778.0,
4814,Brazil,Yams,2013,96078,1761.0,367778.0,27.11
4815,Brazil,Yams,2013,96078,1761.0,367778.0,17.84
4816,Brazil,Yams,2013,96078,1761.0,367778.0,26.4
4817,Brazil,Yams,2013,96078,1761.0,367778.0,25.19
4818,Brazil,Yams,2013,96078,1761.0,367778.0,26.14
10502,India,Cassava,1990,205381,1083.0,75000.0,25.58
10503,India,Cassava,1990,205381,1083.0,75000.0,26.88
10504,India,Cassava,1990,205381,1083.0,75000.0,25.79
10505,India,Cassava,1990,205381,1083.0,75000.0,24.1
10506,India,Cassava,1990,205381,1083.0,75000.0,25.25
10507,India,Cassava,1990,205381,1083.0,75000.0,25.44
10508,India,Cassava,1990,205381,1083.0,75000.0,25.54
10509,India,Cassava,1990,205381,1083.0,75000.0,26.36
10510,India,Cassava,1990,205381,1083.0,75000.0,26.91
10511,India,Cassava,1990,205381,1083.0,75000.0,25.16
10512,India,Cassava,1990,205381,1083.0,75000.0,25.77
10513,India,Cassava,1990,205381,1083.0,75000.0,25.12
10514,India,Cassava,1990,205381,1083.0,75000.0,24.1
10515,India,Cassava,1990,205381,1083.0,75000.0,25.68
10516,India,Cassava,1990,205381,1083.0,75000.0,25.54
10517,India,Cassava,1990,205381,1083.0,75000.0,
10518,India,Cassava,1990,205381,1083.0,75000.0,24.78
10519,India,Cassava,1990,205381,1083.0,75000.0,26.59
10520,India,Cassava,1990,205381,1083.0,75000.0,24.37
10521,India,Cassava,1990,205381,1083.0,75000.0,26.63
10522,India,Cassava,1990,205381,1083.0,75000.0,26.63
10523,India,Cassava,1990,205381,1083.0,75000.0,25.64
10524,India,Maize,1990,15178,1083.0,75000.0,25.58
10525,India,Maize,1990,15178,1083.0,75000.0,26.88
10526,India,Maize,1990,15178,1083.0,75000.0,25.79
10527,India,Maize,1990,15178,1083.0,75000.0,24.1
10528,India,Maize,1990,15178,1083.0,75000.0,25.25
10529,India,Maize,1990,15178,1083.0,75000.0,25.44
10530,India,Maize,1990,15178,1083.0,75000.0,25.54
10531,India,Maize,1990,15178,1083.0,75000.0,26.36
10532,India,Maize,1990,15178,1083.0,75000.0,26.91
10533,India,Maize,1990,15178,1083.0,75000.0,25.16
10534,India,Maize,1990,15178,1083.0,75000.0,25.77
10535,India,Maize,1990,15178,1083.0,75000.0,25.12
10536,India,Maize,1990,15178,1083.0,75000.0,24.1
10537,India,Maize,1990,15178,1083.0,75000.0,25.68
10538,India,Maize,1990,15178,1083.0,75000.0,25.54
10539,India,Maize,1990,15178,1083.0,75000.0,
10540,India,Maize,1990,15178,1083.0,75000.0,24.78
10541,India,Maize,1990,15178,1083.0,75000.0,26.59
10542,India,Maize,1990,15178,1083.0,75000.0,24.37
10543,India,Maize,1990,15178,1083.0,75000.0,26.63
10544,India,Maize,1990,15178,1083.0,75000.0,26.63
10545,India,Maize,1990,15178,1083.0,75000.0,25.64
10546,India,Potatoes,1990,157136,1083.0,75000.0,25.58
10547,India,Potatoes,1990,157136,1083.0,75000.0,26.88
10548,India,Potatoes,1990,157136,1083.0,75000.0,25.79
10549,India,Potatoes,1990,157136,1083.0,75000.0,24.1
10550,India,Potatoes,1990,157136,1083.0,75000.0,25.25
10551,India,Potatoes,1990,157136,1083.0,75000.0,25.44
10552,India,Potatoes,1990,157136,1083.0,75000.0,25.54
10553,India,Potatoes,1990,157136,1083.0,75000.0,26.36
10554,India,Potatoes,1990,157136,1083.0,75000.0,26.91
10555,India,Potatoes,1990,157136,1083.0,75000.0,25.16
10556,India,Potatoes,1990,157136,1083.0,75000.0,25.77
10557,India,Potatoes,1990,157136,1083.0,75000.0,25.12
10558,India,Potatoes,1990,157136,1083.0,75000.0,24.1
10559,India,Potatoes,1990,157136,1083.0,75000.0,25.68
10560,India,Potatoes,1990,157136,1083.0,75000.0,25.54
10561,India,Potatoes,1990,157136,1083.0,75000.0,
10562,India,Potatoes,1990,157136,1083.0,75000.0,24.78
10563,India,Potatoes,1990,157136,1083.0,75000.0,26.59
10564,India,Potatoes,1990,157136,1083.0,75000.0,24.37
10565,India,Potatoes,1990,157136,1083.0,75000.0,26.63
10566,India,Potatoes,1990,157136,1083.0,75000.0,26.63
10567,India,Potatoes,1990,157136,1083.0,75000.0,25.64
10568,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.58
10569,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.88
10570,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.79
10571,India,"Rice, paddy",1990,26125,1083.0,75000.0,24.1
10572,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.25
10573,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.44
10574,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.54
10575,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.36
10576,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.91
10577,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.16
10578,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.77
10579,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.12
10580,India,"Rice, paddy",1990,26125,1083.0,75000.0,24.1
10581,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.68
10582,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.54
10583,India,"Rice, paddy",1990,26125,1083.0,75000.0,
10584,India,"Rice, paddy",1990,26125,1083.0,75000.0,24.78
10585,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.59
10586,India,"Rice, paddy",1990,26125,1083.0,75000.0,24.37
10587,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.63
10588,India,"Rice, paddy",1990,26125,1083.0,75000.0,26.63
10589,India,"Rice, paddy",1990,26125,1083.0,75000.0,25.64
10590,India,Sorghum,1990,8136,1083.0,75000.0,25.58
10591,India,Sorghum,1990,8136,1083.0,75000.0,26.88
10592,India,Sorghum,1990,8136,1083.0,75000.0,25.79
10593,India,Sorghum,1990,8136,1083.0,75000.0,24.1
10594,India,Sorghum,1990,8136,1083.0,75000.0,25.25
10595,India,Sorghum,1990,8136,1083.0,75000.0,25.44
10596,India,Sorghum,1990,8136,1083.0,75000.0,25.54
10597,India,Sorghum,1990,8136,1083.0,75000.0,26.36
10598,India,Sorghum,1990,8136,1083.0,75000.0,26.91
10599,India,Sorghum,1990,8136,1083.0,75000.0,25.16
10600,India,Sorghum,1990,8136,1083.0,75000.0,25.77
10601,India,Sorghum,1990,8136,1083.0,75000.0,25.12
10602,India,Sorghum,1990,8136,1083.0,75000.0,24.1
10603,India,Sorghum,1990,8136,1083.0,75000.0,25.68
10604,India,Sorghum,1990,8136,1083.0,75000.0,25.54
10605,India,Sorghum,1990,8136,1083.0,75000.0,
10606,India,Sorghum,1990,8136,1083.0,75000.0,24.78
10607,India,Sorghum,1990,8136,1083.0,75000.0,26.59
10608,India,Sorghum,1990,8136,1083.0,75000.0,24.37
10609,India,Sorghum,1990,8136,1083.0,75000.0,26.63
10610,India,Sorghum,1990,8136,1083.0,75000.0,26.63
10611,India,Sorghum,1990,8136,1083.0,75000.0,25.64
10612,India,Soybeans,1990,10145,1083.0,75000.0,25.58
10613,India,Soybeans,1990,10145,1083.0,75000.0,26.88
10614,India,Soybeans,1990,10145,1083.0,75000.0,25.79
10615,India,Soybeans,1990,10145,1083.0,75000.0,24.1
10616,India,Soybeans,1990,10145,1083.0,75000.0,25.25
10617,India,Soybeans,1990,10145,1083.0,75000.0,25.44
10618,India,Soybeans,1990,10145,1083.0,75000.0,25.54
10619,India,Soybeans,1990,10145,1083.0,75000.0,26.36
10620,India,Soybeans,1990,10145,1083.0,75000.0,26.91
10621,India,Soybeans,1990,10145,1083.0,75000.0,25.16
10622,India,Soybeans,1990,10145,1083.0,75000.0,25.77
10623,India,Soybeans,1990,10145,1083.0,75000.0,25.12
10624,India,Soybeans,1990,10145,1083.0,75000.0,24.1
10625,India,Soybeans,1990,10145,1083.0,75000.0,25.68
10626,India,Soybeans,1990,10145,1083.0,75000.0,25.54
10627,India,Soybeans,1990,10145,1083.0,75000.0,
10628,India,Soybeans,1990,10145,1083.0,75000.0,24.78
10629,India,Soybeans,1990,10145,1083.0,75000.0,26.59
10630,India,Soybeans,1990,10145,1083.0,75000.0,24.37
10631,India,Soybeans,1990,10145,1083.0,75000.0,26.63
10632,India,Soybeans,1990,10145,1083.0,75000.0,26.63
10633,India,Soybeans,1990,10145,1083.0,75000.0,25.64
10634,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.58
10635,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.88
10636,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.79
10637,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.1
10638,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.25
10639,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.44
10640,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.54
10641,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.36
10642,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.91
10643,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.16
10644,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.77
10645,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.12
10646,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.1
10647,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.68
10648,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.54
10649,India,Sweet potatoes,1990,79663,1083.0,75000.0,
10650,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.78
10651,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.59
10652,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.37
10653,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.63
10654,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.63
10655,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.64
10656,India,Wheat,1990,21211,1083.0,75000.0,25.58
10657,India,Wheat,1990,21211,1083.0,75000.0,26.88
10658,India,Wheat,1990,21211,1083.0,75000.0,25.79
10659,India,Wheat,1990,21211,1083.0,75000.0,24.1
10660,India,Wheat,1990,21211,1083.0,75000.0,25.25
10661,India,Wheat,1990,21211,1083.0,75000.0,25.44
10662,India,Wheat,1990,21211,1083.0,75000.0,25.54
10663,India,Wheat,1990,21211,1083.0,75000.0,26.36
10664,India,Wheat,1990,21211,1083.0,75000.0,26.91
10665,India,Wheat,1990,21211,1083.0,75000.0,25.16
10666,India,Wheat,1990,21211,1083.0,75000.0,25.77
10667,India,Wheat,1990,21211,1083.0,75000.0,25.12
10668,India,Wheat,1990,21211,1083.0,75000.0,24.1
10669,India,Wheat,1990,21211,1083.0,75000.0,25.68
10670,India,Wheat,1990,21211,1083.0,75000.0,25.54
10671,India,Wheat,1990,21211,1083.0,75000.0,
10672,India,Wheat,1990,21211,1083.0,75000.0,24.78
10673,India,Wheat,1990,21211,1083.0,75000.0,26.59
10674,India,Wheat,1990,21211,1083.0,75000.0,24.37
10675,India,Wheat,1990,21211,1083.0,75000.0,26.63
10676,India,Wheat,1990,21211,1083.0,75000.0,26.63
10677,India,Wheat,1990,21211,1083.0,75000.0,25.64
10678,India,Cassava,1991,218925,1083.0,72133.0,25.85
10679,India,Cassava,1991,218925,1083.0,72133.0,26.9
10680,India,Cassava,1991,218925,1083.0,72133.0,25.96
10681,India,Cassava,1991,218925,1083.0,72133.0,23.77
10682,India,Cassava,1991,218925,1083.0,72133.0,25.49
10683,India,Cassava,1991,218925,1083.0,72133.0,25.82
10684,India,Cassava,1991,218925,1083.0,72133.0,25.74
10685,India,Cassava,1991,218925,1083.0,72133.0,26.54
10686,India,Cassava,1991,218925,1083.0,72133.0,27.35
10687,India,Cassava,1991,218925,1083.0,72133.0,25.4
10688,India,Cassava,1991,218925,1083.0,72133.0,25.99
10689,India,Cassava,1991,218925,1083.0,72133.0,25.32
10690,India,Cassava,1991,218925,1083.0,72133.0,23.77
10691,India,Cassava,1991,218925,1083.0,72133.0,26.2
10692,India,Cassava,1991,218925,1083.0,72133.0,25.74
10693,India,Cassava,1991,218925,1083.0,72133.0,25.55
10694,India,Cassava,1991,218925,1083.0,72133.0,25.06
10695,India,Cassava,1991,218925,1083.0,72133.0,26.34
10696,India,Cassava,1991,218925,1083.0,72133.0,24.62
10697,India,Cassava,1991,218925,1083.0,72133.0,26.7
10698,India,Cassava,1991,218925,1083.0,72133.0,26.7
10699,India,Cassava,1991,218925,1083.0,72133.0,
10700,India,Maize,1991,13763,1083.0,72133.0,25.85
10701,India,Maize,1991,13763,1083.0,72133.0,26.9
10702,India,Maize,1991,13763,1083.0,72133.0,25.96
10703,India,Maize,1991,13763,1083.0,72133.0,23.77
10704,India,Maize,1991,13763,1083.0,72133.0,25.49
10705,India,Maize,1991,13763,1083.0,72133.0,25.82
10706,India,Maize,1991,13763,1083.0,72133.0,25.74
10707,India,Maize,1991,13763,1083.0,72133.0,26.54
10708,India,Maize,1991,13763,1083.0,72133.0,27.35
10709,India,Maize,1991,13763,1083.0,72133.0,25.4
10710,India,Maize,1991,13763,1083.0,72133.0,25.99
10711,India,Maize,1991,13763,1083.0,72133.0,25.32
10712,India,Maize,1991,13763,1083.0,72133.0,23.77
10713,India,Maize,1991,13763,1083.0,72133.0,26.2
10714,India,Maize,1991,13763,1083.0,72133.0,25.74
10715,India,Maize,1991,13763,1083.0,72133.0,25.55
10716,India,Maize,1991,13763,1083.0,72133.0,25.06
10717,India,Maize,1991,13763,1083.0,72133.0,26.34
10718,India,Maize,1991,13763,1083.0,72133.0,24.62
10719,India,Maize,1991,13763,1083.0,72133.0,26.7
10720,India,Maize,1991,13763,1083.0,72133.0,26.7
10721,India,Maize,1991,13763,1083.0,72133.0,
10722,India,Potatoes,1991,162540,1083.0,72133.0,25.85
10723,India,Potatoes,1991,162540,1083.0,72133.0,26.9
10724,India,Potatoes,1991,162540,1083.0,72133.0,25.96
10725,India,Potatoes,1991,162540,1083.0,72133.0,23.77
10726,India,Potatoes,1991,162540,1083.0,72133.0,25.49
10727,India,Potatoes,1991,162540,1083.0,72133.0,25.82
10728,India,Potatoes,1991,162540,1083.0,72133.0,25.74
10729,India,Potatoes,1991,162540,1083.0,72133.0,26.54
10730,India,Potatoes,1991,162540,1083.0,72133.0,27.35
10731,India,Potatoes,1991,162540,1083.0,72133.0,25.4
10732,India,Potatoes,1991,162540,1083.0,72133.0,25.99
10733,India,Potatoes,1991,162540,1083.0,72133.0,25.32
10734,India,Potatoes,1991,162540,1083.0,72133.0,23.77
10735,India,Potatoes,1991,162540,1083.0,72133.0,26.2
10736,India,Potatoes,1991,162540,1083.0,72133.0,25.74
10737,India,Potatoes,1991,162540,1083.0,72133.0,25.55
10738,India,Potatoes,1991,162540,1083.0,72133.0,25.06
10739,India,Potatoes,1991,162540,1083.0,72133.0,26.34
10740,India,Potatoes,1991,162540,1083.0,72133.0,24.62
